3450;3
0.380658471138728;0.0407811761141297;0.665638239408373
0.941361747834869;0.161493324253368;0.370148727375113
0.494027112343962;0.973517377783546;0.333118838039171
0.301093512916255;0.874353530705221;0.830706567502386
0.964314210971456;0.0638674035958604;0.704604618314995
0.113506591920233;0.444330050091005;0.437119275584515
0.851246922447187;0.379022188251135;0.145331113775924
0.661764254056781;0.824964500383209;0.225644461791086
0.764270119084891;0.59645286079511;0.315517172407314
0.61907120663279;0.373476102093632;0.993665087463454
0.14534757586738;0.628953763513815;0.1931725877359
0.487067044460058;0.641175817291324;0.164858050894972
0.288256147380125;0.215872235466434;0.869007880545169
0.502369984362981;0.119239227749683;0.272796207168645
0.285543413326224;0.424232248117993;0.693171764814607
0.922293559928282;0.843444433861451;0.190761101828177
0.604823180516946;0.906771769056939;0.515626935654916
0.85837662059065;0.260955022295844;0.40164686132808
0.254867284308444;0.0713467263036771;0.981806900444815
0.118674779981746;0.786708601407288;0.0596000514472893
0.636855126482748;0.692504202824433;0.261038950969203
0.895699762167361;0.38344772621414;0.758825093833558
0.0375550259403441;0.0726987359397156;0.559422778699951
0.0261501954380689;0.505774312821141;0.621495719047698
0.726513923396545;0.118193888990905;0.467337297395147
0.272462708446064;0.291281728259946;0.37129081222734
0.855499033733887;0.137844798609015;0.970112958870713
0.0329990014081997;0.166899796572836;0.140149920245906
0.564551141203063;0.238208586681672;0.512421384720952
0.19394141450582;0.524058995065938;0.442048147365336
0.680269562526485;0.187285871563306;0.806522684518116
0.562278696699857;0.178164911799518;0.920001546858004
0.386169512661552;0.177756754583561;0.326945948416342
0.289275653934785;0.277942895394642;0.343169449246701
0.51884731996459;0.330617665019699;0.397160287904749
0.174952398443911;0.924452540578897;0.493431342227669
0.68078891116079;0.0642864468056503;0.97373112224915
0.136552705636446;0.763495580505184;0.114512463739276
0.516067749642361;0.79313963171748;0.27315187316963
0.972180925478284;0.13996175141849;0.480651699447571
0.277170313904863;0.0964662607182899;0.985994902263696
0.474423249841229;0.583577613417762;0.0786154331682748
0.114196171263599;0.09794868040669;0.571901165136907
0.534678740064767;0.691751627766096;0.407320851440993
0.122417503973255;0.947055857846579;0.24302037616735
0.943682716416019;0.481682025376858;0.289671662476345
0.625397653031328;0.123324243096503;0.676061795464934
0.239072018678317;0.0660744939052219;0.93767843152152
0.0531906822079384;0.897736757885127;0.154007149081088
0.219405866650037;0.777753906046595;0.413864205511271
0.369829956168613;0.133295043935446;0.376212853825613
0.499570788006599;0.627448117007165;0.358975012400426
0.902522296042857;0.116513078360068;0.97715863623842
0.056542585174098;0.731262573785422;0.185229736450414
0.208990943244795;0.786543029115627;0.326887203002846
0.977816945870223;0.981454108810658;0.158547216119368
0.669025479895122;0.0875787039171228;0.646387510418611
0.988915920020549;0.902282639923027;0.924591364343345
0.227395726241182;0.833788911227726;0.154207089422121
0.55321669939277;0.717429665506458;0.33132515261286
0.139625062636076;0.0110215901377785;0.548876060913649
0.382100454597222;0.382414297005068;0.45445929703974
0.535361978792536;0.0521761693583491;0.983364556245004
0.808822314049539;0.974466327253407;0.0923933981144266
0.0502117595867832;0.827147664348381;0.193748410166937
0.930061246435151;0.0212460714905262;0.876068169359733
0.0114206893057893;0.575263475830885;0.336757349843814
0.521026713428066;0.181929186355133;0.79338805446666
0.436628728978881;0.529457484253547;0.843804756273315
0.122599902163827;0.582697076561101;0.353428692576264
0.807203320872226;0.219260836020439;0.105008887273258
0.796319925658711;0.729968820303554;0.235587156905575
0.386335501905389;0.440333672896942;0.904037769080113
0.0684404699679905;0.666400147089805;0.9817357622673
0.449272588612873;0.2049082526378;0.121729371312778
0.770768718634387;0.302257504962596;0.142893918990214
0.355875376792317;0.430093340096733;0.730304110503276
0.329226597149077;0.10610148209796;0.949655467451338
0.2469406025298;0.988266646327005;0.169835441174457
0.933566233907064;0.513672983202458;0.0301729382262301
0.257333796152877;0.679691265919358;0.644730063986763
0.811555136946996;0.123850348840629;0.668883476528933
0.376371236099771;0.168177221266308;0.967092257901177
0.764879786937711;0.844100352812405;0.20317910301775
0.023106834747008;0.116829612441552;0.454802748520036
0.142330131757539;0.704537510565164;0.2215026870804
0.98227678406973;0.364399692741821;0.709482094728507
0.529745592732713;0.925645265464573;0.0889370522108004
0.0301183871318802;0.832235478718755;0.42463693881107
0.725964703341469;0.127076357427888;0.352539984696516
0.268299856890573;0.163964141049839;0.567257541424911
0.50035985336077;0.356515232401439;0.970356102171977
0.54346671413476;0.919792006506315;0.173865174487742
0.447822615403301;0.102733672458217;0.203405359688054
0.268623561978604;0.655756406148046;0.349785480974167
0.983862042969723;0.0819693372480741;0.619968222909739
0.0444617418775372;0.814817855209312;0.929105614305546
0.418914459842819;0.826261575421819;0.174519251744049
0.661023475207788;0.633112738473424;0.297851086633866
0.652844156425837;0.748580622904456;0.338162998151041
0.0998035663591776;0.500993763186322;0.720669796323837
0.916321174997297;0.0822399585626799;0.946833244785926
0.895009765430195;0.0392836135677534;0.506593474482311
0.622952760066154;0.772570742528399;0.26127027180562
0.0913321407267936;0.774639028684356;0.15305880014009
0.763701777701342;0.690546938526405;0.746636705988393
0.700313366933039;0.160330143341875;0.914138617734818
0.301888151577316;0.741458733443394;0.586185266118338
0.173598077809289;0.526681323500692;0.0698162047214071
0.705216764538782;0.00762588692024095;0.930121616295951
0.0344564393242055;0.864906457082165;0.0904209563720086
0.99611652361999;0.885611837857772;0.96138181581593
0.580472307532405;0.0849339767984279;0.491305177599725
0.0217451524520591;0.810575484038087;0.0723643011564675
0.639191088738473;0.0769915153932906;0.485786849084406
0.664943238780619;0.716230073782932;0.733933025308574
0.632776338976364;0.265359951166956;0.962166853738903
0.16791759194776;0.649042868425802;0.170353423054541
0.492380411481507;0.741859586721549;0.152596838402356
0.114192505971551;0.0218879120871948;0.555105679034464
0.314050554209367;0.212987693870557;0.561795115058884
0.666958850367927;0.249600374989754;0.971922097579472
0.0618952333583127;0.55147626700779;0.0654354420967777
0.232239550050941;0.804028671043518;0.14790873920123
0.779683646596151;0.0933871214676913;0.438488356132349
0.127992831960328;0.553181053751241;0.541184348853041
0.510136520381607;0.112908577866021;0.976044759595705
0.27518193748087;0.585733750111892;0.15152017310898
0.367198123913263;0.923926065211427;0.213500703607208
0.716846012083821;0.0570833237900901;0.774659875232592
0.30712199521564;0.971511102367908;0.743623676397439
0.95857921127287;0.689273883705841;0.108324028995227
0.687626020830435;0.0946787604534089;0.422466783480394
0.0644055902867977;0.0810628323284233;0.669424908724754
0.75352128550752;0.721750559176551;0.923609266922466
0.821242922877145;0.87919820289758;0.179423548991745
0.224946245780935;0.601013736128096;0.170413260123433
0.850796470505538;0.424807380639326;0.532927057591156
0.320414570787976;0.364437959492875;0.636819906041104
0.876580761477884;0.729995511474192;0.979604609785007
0.928580909844313;0.798370144267146;0.291508318436579
0.125898365417891;0.637236692091979;0.144097002711434
0.187980762289497;0.0661797606074719;0.616245329055491
0.875516094382195;0.609973086276139;0.6183055255942
0.925682900310644;0.819004493191613;0.940348217185535
0.75729773680803;0.195582934935424;0.253562172840319
0.193135970544376;0.965644450519042;0.0841384178967153
0.492634168422396;0.135722399778008;0.590203267513788
0.333288599926225;0.769820217860811;0.214300146826894
0.910409393149191;0.3287599271097;0.983717538105361
0.954893578325545;0.767213341674613;0.191133431222658
0.53470421850419;0.653184149646704;0.331127731917136
0.399917321108457;0.712209741278781;0.239870157545742
0.726448146875008;0.271620851662395;0.338358803425556
0.270050128699138;0.264386779053527;0.97895299324032
0.978424824289214;0.812026302785178;0.179579428307738
0.176775328554437;0.815550184027004;0.315164650862675
0.110994476446823;0.897749652902348;0.332198163826338
0.92579951284273;0.0473345649355882;0.424396819012784
0.27611517945075;0.628259485859003;0.959735615074745
0.291439054262698;0.483539867237226;0.147149866403014
0.416680471589776;0.0507326194270599;0.429164086342001
0.602188205339561;0.97286524536283;0.247994515037155
0.915085011951023;0.846503823788845;0.359216706001957
0.621641492060494;0.0863920751533295;0.970314315588536
0.828952283814544;0.661558335506088;0.151231115947091
0.550387667101748;0.485313878600803;0.221786238543138
0.491695912777109;0.707524386641593;0.533340822079866
0.121337091606445;0.42544683824426;0.20573192540923
0.764789935241247;0.456703599861609;0.969510577475184
0.104450617175333;0.949030892573484;0.160209314499688
0.629590506684328;0.7478257269645;0.418634666675749
0.170656430974574;0.678436542016371;0.342239234153221
0.991044223313763;0.138822336895717;0.428186763111823
0.831622706821904;0.751025101858707;0.961776693399536
0.813770943589004;0.862206042509299;0.489151066781031
0.0738689611767973;0.839585587928943;0.153585718129659
0.201225821273598;0.309108188471095;0.0966689505525193
0.778527900107561;0.44331767862036;0.668598403941798
0.759579963693974;0.39154196923302;0.908631867906475
0.0768448523270313;0.681804387185259;0.323961318693869
0.227544907179733;0.73323298009946;0.134293012185219
0.954272380180127;0.0764218640501829;0.420367321732719
0.37389937702112;0.209125021984904;0.745707602663092
0.505411014089018;0.0336611941797017;0.909019872746628
0.0324499869214904;0.95359235242364;0.197651374325104
0.95468844407637;0.815808867644185;0.262782218469617
0.834840974519896;0.0750637492026282;0.36020724481211
0.568427498742063;0.996989505442977;0.257946492807708
0.949963337117434;0.402293858569924;0.944376485687463
0.772267594802832;0.918529102268406;0.357645375179545
0.208311305853937;0.183418425303179;0.270550418304534
0.0879677521991304;0.6362620343451;0.213311740069607
0.951072969851466;0.0991029753655897;0.964263048295595
0.167582142134091;0.829588602408339;0.250903343656879
0.822473854956746;0.791746659805082;0.159373377576939
0.251768758122491;0.688990287872994;0.50121600669934
0.800007447232354;0.829801095142657;0.329667189323022
0.729953957851947;0.105412975858663;0.962436610537204
0.02745575468428;0.11800869143656;0.164160263997795
0.0618970698366082;0.265078072555149;0.322568726494639
0.857659536686197;0.0942066394738453;0.685200335146825
0.0907014751647541;0.450286884488969;0.848786256958344
0.479155425389969;0.75342502782523;0.34160798991489
0.557230532507865;0.565597233725151;0.224212081429772
0.839139503923258;0.442567345695086;0.516567129698309
0.120532541971318;0.729871112945885;0.250258930796479
0.746080681226858;0.0552008466573837;0.988646540677816
0.43570109157115;0.78871619102858;0.142963710300761
0.0829282431836287;0.434628845725731;0.209823059379609
0.510313831850646;0.38976895316297;0.377995578025024
0.680945828182796;0.738529809666205;0.336830619906266
0.957483039220408;0.619681438481859;0.979435629640275
0.853007667458566;0.915477114183822;0.514682233132568
0.569562570699282;0.383651316859345;0.179365219042608
0.80942000447634;0.926811435130121;0.150856958882982
0.901412740549945;0.938539514995355;0.325310268847047
0.150282720808124;0.672994477422841;0.537953840645058
0.0682508096643573;0.00235606658619428;0.978520384303054
0.15060181031685;0.68687768644166;0.157522397955002
0.933743380401474;0.717333205905706;0.220157032546513
0.351892452500743;0.672591902125809;0.247483292833046
0.768608636243816;0.492749013034604;0.834092792873759
0.8853086519129;0.407343109109637;0.93998448782541
0.158447322846109;0.312453168123019;0.224238805852374
0.802198852877436;0.869963683981266;0.190388260991049
0.421352522982021;0.0424254751691616;0.519418933307845
0.201406881615801;0.80458127420521;0.429622575684172
0.727540800640976;0.716910281924275;0.975827532387678
0.731621595130302;0.323188262957053;0.233375240354613
0.149593918579141;0.828787661042767;0.0192249065852341
0.766121990010975;0.765055141970983;0.731325499461017
0.887340393552341;0.170404826184207;0.965139947552904
0.244621599247389;0.857047726942351;0.17835286466984
0.624127967190884;0.949756316768737;0.0865931883327544
0.755790432396739;0.0854648356861427;0.756656799944754
0.892629142178491;0.717104935893159;0.75277160654301
0.919871799085137;0.993259139906735;0.220129741070844
0.38238603975423;0.765202013801547;0.202218116856802
0.581137189734533;0.29762608829689;0.555020329668124
0.389376055926046;0.074308144062814;0.869314192482626
0.35360146456402;0.257915357294587;0.889807090999626
0.0443305827544318;0.0927760900050779;0.431818264871117
0.270594620750891;0.835971928136115;0.306745030070859
0.560208668311229;0.677037409602568;0.138522929141089
0.355175716918323;0.0353764289623394;0.835148353220352
0.538958994179208;0.353388554340685;0.855081066390211
0.923794248374204;0.60167911107162;0.325891004910725
0.00918435899695806;0.944318821404707;0.0838394025842676
0.712934864712412;0.223327957113724;0.533057257345334
0.504950445478083;0.274290760816632;0.704610625211021
0.429095860674192;0.821187316585671;0.331408898221755
0.277745765133572;0.54967057014437;0.277997799856217
0.0849463938721137;0.716241200661771;0.488798542306196
0.765666145223916;0.116021246062512;0.679474219591605
0.220085331452657;0.137295948762256;0.500273925179621
0.326846207255355;0.767844694600862;0.328039647784178
0.78334012534125;0.4648668953884;0.279723478842412
0.212861911576225;0.875059049381405;0.207218000657209
0.991376111492589;0.465196600942596;0.992329680218317
0.0888125431208591;0.227838502877481;0.188528216286324
0.601750349807017;0.437539203162058;0.222194644768584
0.374316790059034;0.357247823530988;0.530262009851533
0.15707970625504;0.205978920533395;0.327438379071199
0.414554523778036;0.0820482023285016;0.973101594830442
0.108355248142787;0.862577345154798;0.152307451908799
0.493754484322483;0.754786061109346;0.179993445618614
0.451671798817064;0.0687198463028379;0.503699654092724
0.0797509186836103;0.623383567098702;0.935356749648221
0.910364357555944;0.172930429095038;0.24094243406928
0.477978644249047;0.83422015443402;0.185684487342657
0.242020676097148;0.293379597676346;0.443314548339204
0.26771582461431;0.319104510088853;0.36391099383884
0.158301318079027;0.443544592896;0.73131138432461
0.643534958776419;0.640825516728657;0.240305831440471
0.237516448733619;0.480918288671819;0.418890562749866
0.560183228921821;0.588963974453545;0.976031583631305
0.236612207143985;0.886220385591692;0.0785419341381776
0.921370251371242;0.0406193241425595;0.587856103368656
0.744344726238016;0.846099089147503;0.342445871515909
0.834041119320548;0.719614491062369;0.659350653197077
0.586368347460991;0.462993726623903;0.973689512399357
0.841286409585163;0.251346212358493;0.139790538209301
0.534854559819331;0.395992758424707;0.391377191330447
0.0747914919204275;0.524944152084469;0.22277031551634
0.263942399913989;0.761546390268087;0.44292232226334
0.253531568627352;0.231731137190201;0.957655589664813
0.980468956990961;0.927327005800433;0.209621261985233
0.976600391731224;0.538097306762004;0.356363205059148
0.252928487652091;0.892460357046859;0.39084281897505
0.650611309874409;0.577275227635052;0.960093324043863
0.222230580885584;0.137254019347218;0.125162566603621
0.240422348807131;0.0227396378317748;0.314157214741291
0.925802676943727;0.965781499610226;0.374090795788896
0.531550782478093;0.959363148277969;0.280482968028472
0.878687324258287;0.998145862472562;0.128398683285264
0.956323145806963;0.139304474605106;0.6955296123202
0.704842513418541;0.521285632501777;0.956860329658181
0.314242360958794;0.950434863358024;0.0305811503006782
0.860884481594569;0.59181495015094;0.429887194316883
0.402737389732931;0.266589294051749;0.506544058753355
0.294947079685037;0.854598032139128;0.217018074304299
0.886854035523427;0.0746833396301368;0.986895190897018
0.0125643950188774;0.10752781794215;0.33876763277558
0.735852682008311;0.776040683748871;0.222500176663736
0.927976277395665;0.877065378349615;0.472501862098429
0.984218630719737;0.196221366126332;0.73853788255537
0.0276388472591064;0.427727928677692;0.918383396916987
0.416639670528516;0.302017481179869;0.213084240959732
0.425232178801978;0.322762487874249;0.296501821107575
0.689802607712564;0.556718926675189;0.568846547165754
0.241683158017326;0.978599883828229;0.344884725296416
0.962885623816957;0.0215938061293398;0.980293900790731
0.140062460650924;0.644676733191107;0.124474015627742
0.746827745950688;0.701216745447713;0.268536056894266
0.235325749786929;0.550842395126887;0.434968233830138
0.834191484986686;0.561353543874455;0.427887331904994
0.201820388188664;0.345627429050907;0.736436875397733
0.656858613442139;0.404169321030651;0.944718194841797
0.193090078930937;0.637296237218283;0.0870575976598413
0.413999759215066;0.151124368916469;0.304191172912911
0.78120289574287;0.567921849101754;0.544033925845561
0.250038624082944;0.53990485208273;0.963211790170021
0.0110652440135562;0.0655649876058727;0.246263967584832
0.860225381805719;0.325852487938289;0.178196388814595
0.609343964303946;0.497059416692511;0.408417854631066
0.374943508286814;0.355022506505297;0.573114288462092
0.190625681685994;0.317129687414398;0.944854671831059
0.326939350407189;0.878234692044153;0.11653638069871
0.943857597532618;0.850589144157928;0.269768900010951
0.825180619212424;0.654416452221095;0.394170690612989
0.714486856442152;0.306654077221122;0.707597265495079
0.426838312414673;0.19833633346916;0.990787091108714
0.643435645130901;0.750968715148725;0.142675420157985
0.729298649895293;0.670728708844499;0.207936895108332
0.221074466935176;0.599674177965821;0.172601181546355
0.170697168507362;0.0360791905803797;0.922634672904872
0.378924641980425;0.745606084300278;0.174937716642712
0.784977194020389;0.808535624235819;0.307390755396311
0.0773215421476293;0.668383120015031;0.369254156010365
0.660980287245693;0.181744337390185;0.376814281118813
0.228245909268465;0.159092077702519;0.959317268661953
0.755679870673746;0.779755240508503;0.181299031263909
0.536392244886556;0.46935457493734;0.32005040554395
0.530232159088368;0.642235923003585;0.362083039002538
0.78652669897065;0.0316070720815136;0.66180285281904
0.125660681071392;0.89107593737904;0.846299757804277
0.274653340615451;0.639911073234939;0.186085786566983
0.101566725456772;0.38585405783828;0.172495701623196
0.489680268853966;0.719517315116565;0.40263858916876
0.407994046231093;0.779655558927032;0.435072755799682
0.158283597447091;0.0595240789414592;0.962275077889291
0.0573885580286093;0.790376043176303;0.227349982901865
0.286986058444384;0.518084821615936;0.0618070986099526
0.541302142507234;0.25453860119767;0.641134645224108
0.166709573653036;0.293621498286474;0.428839798644122
0.576443318230449;0.825414259854199;0.905875885046054
0.461480712765548;0.144772316635423;0.111558489069174
0.0240317945548503;0.698481492354636;0.248094865976793
0.800306165924659;0.522777873429465;0.491573691146776
0.106108069591206;0.0819795916634531;0.657493112129776
0.279805855147821;0.0104686020476165;0.973222069144567
0.167611738746779;0.697009969970143;0.0622881542598294
0.162537539743856;0.655413619801046;0.133252012484389
0.555626771311729;0.970764394495364;0.494066103369952
0.0568624948132073;0.42344701574095;0.727213087713567
0.225597813271549;0.649192511433995;0.966765269017344
0.839505865845584;0.0715710063022238;0.108158325201396
0.0170021384514984;0.686903509446178;0.144855613550913
0.267962052296727;0.604149295877615;0.392844599093017
0.794647000605997;0.249224182427002;0.610461987507236
